id,per_square_meter_price
COL_406092,86020.14023007773
COL_406116,38562.6141880269
COL_406145,38660.160263733225
COL_406171,58504.06911939417
COL_406232,46915.305099579935
COL_406234,45653.05638334601
COL_406275,62438.82327518282
COL_406276,73101.00332459359
COL_406277,57617.99777841063
COL_406278,60459.48869364684
COL_406279,39516.990680927294
COL_406291,38586.95235756406
COL_406380,56602.9986515036
COL_406471,54264.29375636229
COL_406524,42618.340313786146
COL_406525,37003.437491614546
COL_406577,55404.88940403127
COL_406642,217143.45924383748
COL_406698,59026.74582641568
COL_406765,13326.190352435027
COL_406819,64097.07181037767
COL_406981,65936.11021982093
COL_407017,51490.92095163881
COL_407064,36356.02570950085
COL_407236,194593.70506853136
COL_407262,81162.88995560471
COL_407274,85578.2078090015
COL_407301,51237.40852187431
COL_407334,37719.21313586194
COL_407372,48616.61468971041
COL_407383,39904.52050259666
COL_407391,55081.98052536725
COL_407415,34344.96517632342
COL_407480,74286.9381573818
COL_407570,118998.2645116177
COL_407627,44891.92324172432
COL_407634,103137.38937625845
COL_407635,97267.53369319951
COL_407683,35487.08181047814
COL_407899,68204.03872996618
COL_407927,48535.298427110174
COL_407936,50388.67896340371
COL_407956,39654.351381760134
COL_407969,32398.333013305048
COL_408007,32519.046931102974
COL_408026,49899.75993843018
COL_408056,42199.661835990366
COL_408156,70890.61187489366
COL_408157,55062.64925100943
COL_408181,45985.71231644262
COL_408230,46494.251847396794
COL_408276,60534.2329445998
COL_408313,40883.223496930215
COL_408317,38650.63367675942
COL_408318,28697.269215979824
COL_408319,39669.43543097073
COL_408320,29900.744739537095
COL_408349,63866.603681524546
COL_408552,69889.3973441854
COL_408565,58393.22691398786
COL_408672,51116.65339423414
COL_408682,65151.01393183254
COL_408686,19754.9446118376
COL_408724,25411.841431883047
COL_408765,43102.06273235148
COL_408832,49259.61684343955
COL_409107,80627.13433526209
COL_409486,77327.22120385544
COL_409495,42882.5221516445
COL_409540,123878.91626352683
COL_409590,60477.27871297263
COL_409662,38854.3907148964
COL_409668,39101.24988006105
COL_409784,40109.01300749194
COL_409790,62016.18885926535
COL_409858,36490.00288816713
COL_409866,30873.441635019553
COL_409962,37328.14478165051
COL_410295,50552.28684430181
COL_410302,47840.496040635095
COL_410316,50214.359841854144
COL_410448,48881.89920083537
COL_410498,41396.43146247377
COL_410525,44035.79615200842
COL_410534,77506.79250574138
COL_410549,30747.663067970137
COL_410657,76470.77439416139
COL_410724,54125.64392028498
COL_410778,46417.208484077724
COL_410957,40979.44321641566
COL_411043,80230.50972488025
COL_411096,207919.68564512202
COL_411111,55040.01190825923
COL_411137,89383.54034690854
COL_411195,49386.00561807016
COL_411202,34684.78797302234
COL_411220,156968.48139372375
COL_411221,122031.98551474656
COL_411238,46715.607558784555
COL_411275,34968.8604515732
COL_411301,39190.32147754086
COL_411514,48672.838742871354
COL_411540,32278.519537699296
COL_411700,35630.34343687062
COL_411961,27915.28438149417
COL_411962,45981.682766211234
COL_412082,33856.92333734646
COL_412105,37877.33939707619
COL_412122,22859.144399286066
COL_412124,44175.37095787285
COL_412125,43712.22260852517
COL_412244,32385.630753841262
COL_412251,44841.32968804824
COL_412275,46229.61971470368
COL_412308,51639.837454099936
COL_412337,36181.77709339943
COL_412350,63666.79794132646
COL_412395,54112.57890183222
COL_412411,61508.23945703369
COL_412491,62087.48290209587
COL_412575,28931.5891940381
COL_412583,65933.81146239783
COL_412606,37938.925811170775
COL_412656,51956.92909597653
COL_412697,39503.187748093726
COL_412711,35257.96921403006
COL_412850,70567.26606212738
COL_412851,45937.058591963025
COL_412853,43333.06386219915
COL_412856,34116.60364256265
COL_412857,25334.604550941003
COL_412925,183596.1360316241
COL_412926,181347.3770263777
COL_413217,67567.90789278658
COL_413225,101055.29538306002
COL_413258,55563.731888461974
COL_413261,66029.93655832716
COL_413262,50986.075912757835
COL_413270,20408.604300810628
COL_413271,58209.92820211864
COL_413275,44962.79267395603
COL_413474,115842.90179622626
COL_413482,41223.83203332883
COL_413607,48243.337773886014
COL_413678,20433.140906708693
COL_413943,62168.63300606935
COL_413976,62189.85812256488
COL_414175,215310.40606077504
COL_414193,45768.08948180052
COL_414295,16397.86453157763
COL_414337,146045.35415969993
COL_414380,17646.546465637424
COL_414470,69433.31541468292
COL_414471,36087.789308864594
COL_414687,50676.285582876764
COL_414867,46312.123280591004
COL_414930,58965.29675101684
COL_414931,74677.59889355107
COL_415267,63482.71587585854
COL_415295,66487.74946478831
COL_415296,47165.89503635853
COL_415357,133517.28907085274
COL_415433,31270.65098069726
COL_415503,52108.43806921928
COL_415607,45838.74979774674
COL_415617,36286.32302807844
COL_415653,51792.64912640108
COL_415665,54905.647917713104
COL_415782,33288.47120000139
COL_415791,61392.2564285128
COL_415947,57232.13116747828
COL_415983,55593.632210183416
COL_415989,43797.86454956031
COL_416016,40481.43898835547
COL_416140,24684.419005027645
COL_416279,64401.09727191001
COL_416336,40951.86312009672
COL_416444,90741.11914208968
COL_416460,35024.16470640183
COL_416464,40347.66610218837
COL_416466,30046.0475379865
COL_416469,59097.10698902661
COL_416545,32088.349745186697
COL_416560,77862.74844027594
COL_416564,68870.74298608297
COL_416626,51285.44922677673
COL_416665,46843.93383000152
COL_416673,49686.40056159968
COL_416695,202048.89371967054
COL_416696,212501.49932333437
COL_416697,226399.52549459902
COL_416698,128000.23687220592
COL_416699,190403.4678844759
COL_416700,190377.09380313917
COL_416766,24262.368775095085
COL_416774,30918.766738004884
COL_416778,46161.58371890336
COL_416785,55870.00148249486
COL_416814,38123.104836985
COL_416868,40009.509590184956
COL_416894,61254.036524723866
COL_417030,27797.879044666606
COL_417049,81838.02887481586
COL_417096,46250.06934949641
COL_417122,66137.62538337719
COL_417124,78590.55577077155
COL_417171,57866.28702918232
COL_417174,16497.969038513118
COL_417228,39492.75365709611
COL_417236,73225.91702034262
COL_417265,100809.13006070085
COL_417266,45102.901671501735
COL_417267,69911.78767605551
COL_417271,33997.61956495588
COL_417284,52645.66628176094
COL_417318,74804.93931748805
COL_417423,47722.69013057731
COL_417510,23366.34910269516
COL_417566,29699.164045400554
COL_417567,31302.484541534424
COL_417588,37706.87097271576
COL_417745,54203.53960992702
COL_417886,43219.151447903816
COL_417890,35889.14177002842
COL_418074,31451.891925556458
COL_418076,42008.30467547332
COL_418114,45661.06963654294
COL_418116,42211.80068320017
COL_418130,26946.180425831277
COL_418135,38971.012112067445
COL_418144,32365.88126876105
COL_418176,56761.76552523599
COL_418198,50760.10687745518
COL_418222,71788.59275160843
COL_418224,321032.24552875786
COL_418240,35324.657284737405
COL_418264,26898.253032703324
COL_418371,198521.1443553552
COL_418556,94351.5080038108
COL_418578,42484.375760588184
COL_418774,39707.80461159974
COL_418818,110924.6220493867
COL_418839,55365.083055248644
COL_418881,44948.12922909685
COL_418888,45581.42962253204
COL_418990,55139.46403186402
COL_419050,27924.359045326422
COL_419102,32636.58677611912
COL_419181,27126.18076535549
COL_419250,84491.12000490367
COL_419337,92457.67933386136
COL_419383,39699.1780916083
COL_419397,74184.43903683661
COL_419431,47318.14814588748
COL_419510,76742.46316286517
COL_419518,15604.158984462498
COL_419574,29907.286872187025
COL_419578,43024.72025879823
COL_419614,18204.841115505762
COL_419756,180726.93458692363
COL_419765,54208.248368522494
COL_419779,43464.74398418161
COL_419796,32461.270804165906
COL_419798,30924.903023436334
COL_419799,51394.814985225676
COL_419870,63530.72937940828
COL_419871,57299.74557944893
COL_419872,56343.00097939427
COL_419873,47581.210193867715
COL_420021,175207.51957622176
COL_420031,32404.7187789322
COL_420037,23892.453271296887
COL_420080,48268.033874299035
COL_420362,36607.30032688008
COL_420401,66314.7291532505
COL_420490,81088.84863691937
COL_420491,24052.76022723571
COL_420515,60995.31153415171
COL_420540,360908.7182302313
COL_420668,36259.32899778079
COL_420707,49122.75876650219
COL_420743,211678.85937702103
COL_420784,43041.12593992961
COL_420790,54226.03595145531
COL_420901,46831.19053198397
COL_421024,46867.43648075892
COL_421052,30108.279524367375
COL_421060,32906.12630523455
COL_421061,50761.38285649504
COL_421110,43932.1373219892
COL_421112,58070.22638964559
COL_421121,68179.8899479393
COL_421208,31007.795273669766
COL_421218,50868.25976510877
COL_421237,148760.18771014156
COL_421255,47043.76230856716
COL_421283,37992.83498826783
COL_421291,46593.237389845424
COL_421297,102490.03075001483
COL_421343,34760.7378996592
COL_421344,38983.23558118953
COL_421348,52289.6726332815
COL_421552,120971.31063783009
COL_421654,49416.60436974223
COL_421655,53282.47593746726
COL_421692,38773.727091823166
COL_421693,109686.95136270046
COL_422153,50211.15444279947
COL_422232,28826.93723918149
COL_422255,60107.76904667928
COL_422256,47734.43691402926
COL_422257,42975.84020674387
COL_422275,43822.91585225504
COL_422286,33516.285029863444
COL_422287,43547.13339229375
COL_422289,19116.045067528146
COL_422290,61232.2235972172
COL_422291,53255.21119058773
COL_422330,41740.6043090053
COL_422413,86134.75277082348
COL_422452,35366.39252541846
COL_422592,24790.56113958102
COL_422610,48282.289680123366
COL_422646,385107.4796490501
COL_422735,39307.50440444338
COL_422779,52884.30679724699
COL_422780,55134.84579960631
COL_422781,58779.26713098467
COL_422782,39228.09787777567
COL_422832,44343.95507780122
COL_422901,20919.099237665338
COL_422922,55426.06903191003
COL_422969,40032.04746677113
COL_422998,43706.0383193936
COL_423042,41967.44620951745
COL_423271,164111.82040673227
COL_423292,31321.574069715884
COL_423390,17298.59343263862
COL_423398,26140.549445254743
COL_423541,75924.95819457126
COL_423629,60658.619820932494
COL_423714,139799.37102729426
COL_423761,165819.0002774387
COL_423762,154590.49280760332
COL_423840,27039.996118233208
COL_424042,76871.11562911535
COL_424094,38833.62426423604
COL_424147,33899.89648423274
COL_424211,60866.267883342065
COL_424260,35558.02465956619
COL_424300,69035.21299330244
COL_424348,22870.856677802636
COL_424494,59427.48477205911
COL_424642,141861.95976702642
COL_424752,54804.36031521666
COL_425001,43954.590012737346
COL_425093,44854.63141915543
COL_425126,60687.99873807913
COL_425176,36339.5140408657
COL_425196,30052.89445802995
COL_425223,61120.34016782376
COL_425244,51026.641336584275
COL_425369,68942.72832655648
COL_425409,59943.21461379372
COL_425441,90931.86461752601
COL_425639,65568.0154764596
COL_425665,29604.32382461503
COL_425846,60312.05893387686
COL_425989,49681.961063393406
COL_426027,59782.064272141164
COL_426061,36937.85143808779
COL_426087,60250.37292089341
COL_426104,28375.90200125272
COL_426111,40096.04971891251
COL_426115,55325.02788267335
COL_426116,56144.07707567516
COL_426125,43446.237584700604
COL_426151,35072.02910389226
COL_426153,60539.302889740415
COL_426154,35856.66870867464
COL_426155,38481.08226055384
COL_426193,67413.43273033675
COL_426194,49750.029695636826
COL_426197,63474.04192813475
COL_426198,68985.66088143711
COL_426280,62771.44678483992
COL_426368,72035.38283322536
COL_426396,52889.04261992076
COL_426421,56310.21654361646
COL_426497,50768.3615625556
COL_426515,70396.59096720102
COL_426542,37801.309975581324
COL_426551,70880.00304045391
COL_426606,24543.64972756627
COL_426630,32642.278638512493
COL_426890,38004.563293031584
COL_427026,25841.09600122681
COL_427086,37896.265831217985
COL_427087,45299.0006290185
COL_427088,38610.98120361721
COL_427345,36738.974368762996
COL_427417,55763.14000343679
COL_427594,163829.7902219672
COL_427626,29347.080324118037
COL_427674,59089.96969243122
COL_427685,55049.26892077269
COL_427694,37024.9915022659
COL_427711,44046.36073548782
COL_427712,95633.46048251401
COL_427713,34951.612758228206
COL_427738,70110.65531021317
COL_427889,47650.093304214126
COL_427891,52363.22106854089
COL_427927,55667.69361404395
COL_428045,42565.73317837473
COL_428116,29315.876662159637
COL_428221,39274.236745703296
COL_428332,32691.210293732795
COL_428419,36574.96149114482
COL_428436,44344.596318439646
COL_428459,38591.764170713686
COL_428460,84017.9493681182
COL_428724,116332.11042264671
COL_428952,72429.48792515954
COL_428982,65364.24581575299
COL_428983,59443.303377619646
COL_429040,37206.9599613988
COL_429053,64568.30030263096
COL_429063,38416.56720022358
COL_429128,62163.035016293674
COL_429131,63887.19633300313
COL_429190,28912.777266396664
COL_429211,38709.502817123524
COL_429243,61074.619367085215
COL_429270,64803.52170461813
COL_429312,67014.42407490186
COL_429415,56539.9418907768
COL_429434,60116.982063205745
COL_429512,44366.27120795523
COL_429591,45773.33710982643
COL_429627,55342.41150642945
COL_429671,67214.60922494442
COL_429672,66667.68693212395
COL_429688,74688.12069539203
COL_429689,70883.55451583472
COL_429693,64494.54210278866
COL_429715,37770.61466855758
COL_429792,81371.03276498524
COL_429831,46939.06229588532
COL_430043,226959.74320509812
COL_430076,40954.615574264055
COL_430092,39395.61702348177
COL_430123,50997.82657294316
COL_430196,26823.416891997782
COL_430201,32235.789548785164
COL_430215,158908.42952323824
COL_430335,41736.70973282701
COL_430443,82466.16366187108
COL_430444,82826.41083758051
COL_430445,51851.551111177585
COL_430446,68046.10884375822
COL_430506,56149.51579214632
COL_430651,68455.01293075664
COL_430726,58069.05423624412
COL_430765,63925.57947136524
COL_431040,51576.2968699009
COL_431079,49766.22965942652
COL_431111,45788.78821329676
COL_431147,38870.83698757661
COL_431149,47054.755195382764
COL_431152,42176.817680561624
COL_431279,78722.69409998634
COL_431283,24104.79697803483
COL_431331,51125.35479380147
COL_431364,42979.12634480579
COL_431377,43264.802523794606
COL_431389,35863.386344194354
COL_431561,45743.967260348785
COL_431663,44981.401473492006
COL_431675,29689.890349537174
COL_431683,106416.94931262669
COL_431707,88357.18883550089
COL_431768,39717.935394012435
COL_431982,67650.57382251721
COL_431990,31898.49598898243
COL_432077,47136.44189874013
COL_432104,23219.226075538914
COL_432105,22972.635637897314
COL_432272,31085.28678691778
COL_432283,46013.66382145461
COL_432319,37049.3806565473
COL_432320,35986.651300238314
COL_432332,24841.974428620924
COL_432333,45492.45066268984
COL_432412,132449.5987074253
COL_432415,27545.756696932905
COL_432420,43157.22198308682
COL_432640,69329.98338006268
COL_432644,22075.850166970602
COL_432646,57893.843723573256
COL_432755,158267.55336785008
COL_433016,88413.90984983223
COL_433137,37552.02881780967
COL_433206,56152.92150774344
COL_433218,33233.613001786725
COL_433381,52879.45047285329
COL_433499,31555.474349934237
COL_433501,67535.99146454604
COL_433595,54054.19710648507
COL_434015,56336.87110635703
COL_434023,40967.790700062425
COL_434027,52342.049899887475
COL_434046,156733.45053644798
COL_434082,168895.3804795348
COL_434097,76363.71234899861
COL_434119,37210.96652164776
COL_434214,56947.906312242405
COL_434303,52796.282055058655
COL_434319,25747.534856755054
COL_434320,38734.61464031574
COL_434338,61604.29713987701
COL_434431,41586.65146395087
COL_434434,39509.52884571561
COL_434601,40961.66633876598
COL_434621,46758.43647193756
COL_434651,34775.488979495276
COL_434686,30622.20077285941
COL_434771,47595.45687360783
COL_434823,43075.76058076952
COL_434848,55228.23773231489
COL_434871,28412.351724519245
COL_435108,61971.85814653826
COL_435148,42862.63706293245
COL_435225,29084.094299480428
COL_435332,157938.5199108707
COL_435436,57058.08667346802
COL_435657,59960.50648891831
COL_435665,32571.512311748782
COL_435718,144822.14426263658
COL_435759,36533.91277461425
COL_435887,34899.72873762491
COL_435996,196452.15011439213
COL_435997,43690.83045453693
COL_436077,80746.83383954258
COL_436085,47996.125347159716
COL_436126,38511.87116401712
COL_436133,26992.183750979595
COL_436154,57023.16817702254
COL_436195,46827.77807854525
COL_436277,26545.753242307946
COL_436336,44760.46645278928
COL_436344,60055.94499350433
COL_436422,56722.27915215132
COL_436438,26485.331133484484
COL_436469,43364.09293823444
COL_436574,34642.748152506974
COL_436582,28350.787137601747
COL_436675,42393.018412980455
COL_436712,36314.36271399273
COL_436721,82490.04101295411
COL_436732,76546.4767276393
COL_436758,47051.04701888386
COL_436969,44899.974405240624
COL_437029,92346.22683683637
COL_437045,51399.93640919229
COL_437048,30787.04405541064
COL_437102,112541.8298976764
COL_437108,47061.93058676542
COL_437131,128371.10146265118
COL_437150,47571.981383011924
COL_437151,47571.499054111875
COL_437153,45009.42320532137
COL_437154,46659.82028911771
COL_437155,47735.684495383575
COL_437156,47737.596897989744
COL_437157,47737.880880679935
COL_437186,47126.29385823304
COL_437187,35509.97848268228
COL_437195,54499.52659474143
COL_437280,46529.70302219931
COL_437358,522230.5837629543
COL_437384,43882.390022666455
COL_437385,73687.04770700906
COL_437386,83989.20175815627
COL_437455,31789.86639465677
COL_437456,36657.606719069176
COL_437610,26467.768649909827
COL_437874,32932.96848465921
COL_437881,35607.080553251755
COL_437949,30471.457681548818
COL_437953,47514.627705179926
COL_437972,39113.35716861133
COL_437999,53810.478820550095
COL_438013,88714.02768896113
COL_438024,54375.72740043976
COL_438136,39758.709143187334
COL_438164,155283.68848032458
COL_438343,70172.54934252224
COL_438424,41433.487910915166
COL_438451,21671.316964397658
COL_438458,57858.57594914061
COL_438466,158856.52039049263
COL_438470,45460.440702751206
COL_438603,66222.30241766418
COL_438755,272565.04092986963
COL_438836,51424.654319329355
COL_438853,80599.3152774978
COL_438878,68217.38182082062
COL_438979,90642.32865055063
COL_439032,21260.732954765328
COL_439248,77257.61910330139
COL_439348,66964.50919903311
COL_439366,55538.77850890456
COL_439375,79329.32645928109
COL_439448,61687.39501009968
COL_439463,37664.833190796795
COL_439473,45963.366426573484
COL_439546,48769.486245748485
COL_439560,33158.943603906744
COL_439603,45571.159584785615
COL_439708,43435.04097434314
COL_439738,38309.061378825005
COL_439739,44570.60772874227
COL_439741,49910.68058084082
COL_439746,60960.970792706474
COL_439755,47451.388219584005
COL_439868,36761.10082691265
COL_439909,48217.390901164414
COL_439912,47788.86531970023
COL_439941,40929.02889890931
COL_440220,35872.69381522466
COL_440226,74431.41538583346
COL_440257,45614.91218923405
COL_440262,26743.034481762275
COL_440318,56638.34266164619
COL_440336,46619.48210199705
COL_440347,45570.6982860665
COL_440618,45044.56649348705
COL_440788,55520.13343978876
COL_440831,27309.086695381506
COL_440889,37296.024361696545
COL_440892,60223.32185522152
COL_440903,45823.81725669611
COL_441033,47958.322175285146
COL_441069,60727.87066747621
COL_441100,38708.197864845715
COL_441105,58935.24308052043
COL_441129,41810.116295862055
COL_441133,52162.94672638486
COL_441162,59869.970862792055
COL_441185,52594.87759670286
COL_441203,46940.61934909294
COL_441213,51635.85098631057
COL_441222,49524.28274257932
COL_441256,39717.935394012435
COL_441291,53561.54769240322
COL_441499,45014.47249179581
COL_441556,42376.54124630004
COL_441659,51791.71811824217
COL_441695,45208.410187035704
COL_441725,33978.69248872406
COL_441852,32789.55690012399
COL_441872,322408.21029636794
COL_441885,47439.652464611216
COL_441886,53040.16159266238
COL_441887,44169.046326590615
COL_441968,45930.2570410566
COL_442042,88245.8272235378
COL_442088,39036.27967813368
COL_442218,73321.27934446976
COL_442223,45701.81205225521
COL_442404,27884.66992096419
COL_442430,53016.688223690435
COL_442436,64567.04811955533
COL_442660,48142.586866067606
COL_442689,55712.157498702734
COL_442736,47100.12554980823
COL_442849,93672.1216431554
COL_442859,47827.41732450289
COL_442896,71529.591475586
COL_442899,79311.4132418923
COL_442969,61593.95820982543
COL_443027,88428.76233432328
COL_443075,40664.252056306905
COL_443076,63787.34184239348
COL_443086,58380.26394876766
COL_443087,43518.929405208764
COL_443105,53914.84169016151
COL_443174,46237.13823685527
COL_443215,52349.7789809439
COL_443224,61984.90053002264
COL_443260,64647.637887634475
COL_443261,27139.67433159197
COL_443353,77732.55213368875
COL_443381,52342.02756218776
COL_443604,273927.56499442447
COL_443605,206281.38053012706
COL_443606,194457.42012618567
COL_443644,54916.333896004886
COL_443699,32822.52176469363
COL_443721,37813.92484258201
COL_443797,41875.467220505976
COL_443798,61874.94292305279
COL_444056,63182.68225032157
COL_444127,27095.60574468648
COL_444137,18435.294166062893
COL_444163,56568.87457620044
COL_444190,61873.228705194306
COL_444262,56144.45220688467
COL_444332,27890.80480085089
COL_444379,42852.46152003928
COL_444406,63734.58846483413
COL_444612,16808.492051895053
COL_444615,134471.7551964537
COL_444634,33423.535670148456
COL_444659,14163.622899650756
COL_444707,89404.13263449848
COL_444834,73376.58430708759
COL_444936,43713.75945747117
COL_445000,47260.43604803523
COL_445091,33727.62487341209
COL_445127,390690.8510352342
COL_445191,53206.53684126049
COL_445218,45684.675557950126
COL_445268,163747.31818795955
COL_445304,53745.15475693181
COL_445315,31028.044732908515
COL_445336,36179.641357713816
COL_445547,55183.30573883133
COL_445578,62670.122763333144
COL_445661,42260.41265782439
COL_445664,71321.5154301705
COL_445689,27230.23750829934
COL_445693,40806.67921187305
COL_445738,90386.17018453947
COL_445749,55208.08259463486
COL_445753,47086.52997024603
COL_445754,28178.545581828304
COL_445756,28485.899624547732
COL_445780,54877.73178897104
COL_445795,22852.870309344667
COL_445839,38949.91041465852
COL_445871,61001.06760188008
COL_445928,11833.24467928952
COL_446061,43658.92115674526
COL_446070,74966.9192255877
COL_446108,70689.65071280193
COL_446174,60562.065797359464
COL_446228,54160.61623560858
COL_446244,29614.801799887326
COL_446347,37261.73372427118
COL_446363,46425.065620876776
COL_446584,44957.49818396871
COL_446585,44934.67203769747
COL_446586,46271.512211101974
COL_446587,46226.20066258475
COL_446588,45410.22204389091
COL_446615,38808.17663513385
COL_446800,28663.855425431066
COL_446838,70573.51615192786
COL_446853,55461.08863321569
COL_446909,23713.167277414985
COL_446917,33374.92001054487
COL_446918,30360.72904099079
COL_446919,29697.75425785488
COL_446920,24774.053447149912
COL_446924,27923.74258418634
COL_447009,68724.99667280368
COL_447084,71929.98448832009
COL_447134,32856.38537901796
COL_447200,54361.02557597065
COL_447278,23313.659504870724
COL_447297,65435.115854383075
COL_447310,37247.95833120733
COL_447346,35951.043208705
COL_447394,75984.84801971733
COL_447395,59245.50897403676
COL_447397,50895.36781085267
COL_447412,54744.601837883434
COL_447424,37108.70040894785
COL_447434,57537.9897895329
COL_447435,46330.16107140268
COL_447436,58896.66574950127
COL_447437,55418.01590262042
COL_447438,61201.29382878358
COL_447439,33527.414268968896
COL_447440,48382.127435636285
COL_447441,57737.72030118758
COL_447442,58815.59170824928
COL_447443,57221.01259384958
COL_447444,52105.10254549273
COL_447445,58230.86496505178
COL_447446,31353.14371810626
COL_447477,41225.50108394482
COL_447514,80884.14187550117
COL_447614,36620.30850331099
COL_447615,36620.30850331099
COL_447642,56469.06547262205
COL_447650,68433.4643312399
COL_447671,79054.91109620572
COL_447672,77800.53737140895
COL_447698,138169.8798476801
COL_447719,26885.91190469748
COL_447739,134978.5940062307
COL_447865,64175.05968175339
COL_447932,52074.66109624063
COL_447950,35229.73910717035
COL_447973,66105.24746020767
COL_448004,51681.18105816339
COL_448005,53079.867414480985
COL_448006,37006.15542305894
COL_448007,49346.67240061264
COL_448008,53069.64951820973
COL_448009,36797.05664098519
COL_448010,46034.27100733322
COL_448011,53109.95390249411
COL_448017,39341.68435305952
COL_448081,27536.951967482113
COL_448229,85376.69802524819
COL_448288,50782.67446997571
COL_448328,28498.619603225343
COL_448412,68916.18534195118
COL_448444,167673.47186821906
COL_448461,51802.011024775595
COL_448500,39010.418529138624
COL_448541,74179.70283328442
COL_448542,54203.413282812784
COL_448543,54203.413282812784
COL_448547,61424.259713045394
COL_448598,138765.59092891112
COL_448757,21327.538952155883
COL_448763,40859.56242673975
COL_448835,43440.65200991426
COL_448853,57448.80181613219
COL_448947,65962.12169792585
COL_449012,52965.10853105892
COL_449016,26998.3256270873
COL_449024,76541.97084546654
COL_449043,36550.63197242963
COL_449090,52312.32009210077
COL_449146,41208.0361333939
COL_449216,62755.651742420196
COL_449293,68835.13403415032
COL_449311,59538.46575259525
COL_449349,33214.728467873094
COL_449389,53785.515858734216
COL_449497,30030.91340692233
COL_449515,44673.43701399687
COL_449522,40585.12992318095
COL_449526,34639.777157269586
COL_449528,39494.98768517084
COL_449532,22739.41256703865
COL_449536,31397.077364134035
COL_449588,34859.88925241235
COL_449592,76342.49327478693
COL_449811,146824.15092199185
COL_449907,57837.94811538449
COL_449939,100559.53362674866
COL_450017,31501.33549600279
COL_450118,140060.34507028526
COL_450161,46722.77150751441
COL_450164,30803.708191657228
COL_450185,51831.7223814377
COL_450237,32322.380778255014
COL_450271,55315.60738017497
COL_450347,49725.91480372616
COL_450351,37806.7899502278
COL_450523,32499.538933420285
COL_450578,27253.65842767472
COL_450609,35050.041950265586
COL_450632,36995.61000199271
COL_450739,37253.13993318388
COL_450740,36819.68682652902
COL_450800,59008.23021832121
COL_450807,50863.73974651298
COL_450863,35799.68159458203
COL_451021,45419.61104114348
COL_451022,54739.92228266563
COL_451120,56059.60621316946
COL_451222,47804.52890090103
COL_451337,32600.407552838282
COL_451353,39516.62419887383
COL_451357,50606.172721486306
COL_451366,41446.04361333531
COL_451424,54875.59336365479
COL_451493,50959.87291364305
COL_451570,39112.58793647206
COL_451580,48133.7538457059
COL_451581,48439.67110593183
COL_451744,62128.89325736015
COL_451780,61016.01179394149
COL_451858,53526.00129021706
COL_451866,44027.75004634901
COL_451867,58385.43885534522
COL_451876,60179.56208152247
COL_451882,17673.242903928367
COL_451949,57527.39653009063
COL_452035,49289.21817369005
COL_452047,40053.70855305601
COL_452048,88106.39843606691
COL_452145,49036.84392891375
COL_452284,32812.45453997428
COL_452285,59101.94141029524
COL_452313,85114.06156520432
COL_452342,28274.105290861815
COL_452469,46400.39848038374
COL_452492,67658.35007725182
COL_452515,43005.12949827849
COL_452536,34833.92361629756
COL_452555,67487.6215567342
COL_452731,59705.764549231084
COL_452765,50181.3942283563
COL_452800,55836.57188701766
COL_452849,78043.16968714776
COL_452871,68245.12534779744
COL_452912,68130.02891804202
COL_452934,38649.749264486396
COL_453175,79604.75452872078
COL_453176,57709.68179213002
COL_453182,83867.78837982996
COL_453204,56227.6722027037
COL_453205,50897.82264816897
COL_453213,44319.727507716416
COL_453228,54509.753957573455
COL_453378,55837.916436108244
COL_453382,43289.45287211609
COL_453391,30635.223278291905
COL_453406,36826.91901942864
COL_453662,37536.12138588457
COL_453691,51443.299635774936
COL_453739,55557.86825491986
COL_453800,52906.09303525362
COL_453871,31143.48914498648
COL_453991,49478.950431983314
COL_453992,51628.50295356962
COL_453993,41239.63891717192
COL_453994,45847.906159951
COL_453995,45882.2387575122
COL_453996,57216.25442388527
COL_453997,58900.01724170373
COL_453998,52705.9874246644
COL_453999,49957.25587603163
COL_454000,64245.657022373234
COL_454001,63756.47063508495
COL_454002,66585.42951567158
COL_454003,66600.44132575323
COL_454004,66054.44111689558
COL_454005,49884.72994361039
COL_454022,35664.166720759305
COL_454023,55423.43732755316
COL_454069,126815.68025222137
COL_454085,53992.604588851216
COL_454096,29104.61612216612
COL_454109,94181.8531602618
COL_454110,53105.5527721111
COL_454132,56512.193079945544
COL_454285,45740.410177994934
COL_454306,42553.64749939731
COL_454307,42739.141091023004
COL_454308,42687.487417913595
COL_454309,42011.9867671389
COL_454310,19118.964920978797
COL_454422,61465.42669642393
COL_454493,54203.413282812784
COL_454637,44207.082496570074
COL_454727,44353.6255474574
COL_454740,32098.313899308818
COL_454753,51064.241774379014
COL_454768,40229.616900411056
COL_454799,45102.69299718379
COL_455089,22885.09065212011
COL_455212,40747.01463690707
COL_455261,47630.539114654675
COL_455381,68855.23757641025
COL_455397,49360.41473233772
